#Exported for mctoolsr
"#ASV_ID"	"1_S72_L002"	"10_S81_L002"	"11_S82_L002"	"12_S83_L002"	"13_S84_L002"	"14_S85_L002"	"15_S86_L002"	"16_S87_L002"	"17_S88_L002"	"18_S89_L002"	"19_S90_L002"	"2_S73_L002"	"20_S91_L002"	"21_S92_L002"	"22_S93_L002"	"23_S94_L002"	"24_S95_L002"	"25_S96_L002"	"26_S97_L002"	"27_S98_L002"	"28_S99_L002"	"29_S100_L002"	"3_S74_L002"	"30_S101_L002"	"31_S102_L002"	"32_S103_L002"	"33_S104_L002"	"34_S105_L002"	"35_S106_L002"	"36_S107_L002"	"37_S108_L002"	"38_S109_L002"	"39_S110_L002"	"4_S75_L002"	"40_S111_L002"	"41_S112_L002"	"42_S113_L002"	"43_S114_L002"	"44_S115_L002"	"45_S116_L002"	"46_S117_L002"	"47_S118_L002"	"48_S119_L002"	"49_S120_L002"	"5_S76_L002"	"50_S121_L002"	"51_S122_L002"	"52_S123_L002"	"53_S124_L002"	"6_S77_L002"	"7_S78_L002"	"8_S79_L002"	"9_S80_L002"	"taxonomy"
"ASV_1663"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;OLB14;NA;NA;NA;ASV_1663"
"ASV_1664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;NA;ASV_1664"
"ASV_1665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1;ASV_1665"
"ASV_1666"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;NA;NA;NA;NA;NA;ASV_1666"
"ASV_1667"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;TK10;NA;NA;NA;ASV_1667"
"ASV_1668"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;NA;NA;ASV_1668"
"ASV_1669"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;RCP2-54;NA;NA;NA;NA;ASV_1669"
"ASV_167"	0	0	13	17	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	91	118	26	0	34	55	0	11	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;Paludibacter;ASV_167"
"ASV_1670"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC AAA011-D5;NA;ASV_1670"
"ASV_1671"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;NA;NA;ASV_1671"
"ASV_1672"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA;ASV_1672"
"ASV_1673"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NA;NA;ASV_1673"
"ASV_1674"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;ASV_1674"
"ASV_1675"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;OLB14;NA;NA;NA;ASV_1675"
"ASV_1676"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NA;NA;ASV_1676"
"ASV_1677"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;SJA-15;NA;NA;ASV_1677"
"ASV_1678"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;ASV_1678"
"ASV_1679"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;ASV_1679"
"ASV_168"	0	0	12	21	0	0	0	9	0	0	24	3	0	7	25	0	9	0	0	0	0	0	0	0	0	0	15	21	36	22	0	20	52	0	0	0	0	0	0	90	67	30	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;NA;ASV_168"
"ASV_1680"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Nitrospirota;Thermodesulfovibrionia;NA;NA;NA;ASV_1680"
"ASV_1681"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ASV_1681"
"ASV_1682"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;ASV_1682"
"ASV_1683"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;ASV_1683"
"ASV_1684"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;NA;NA;ASV_1684"
"ASV_1685"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Armatimonadota;NA;NA;NA;NA;ASV_1685"
"ASV_1686"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;MBNT15;NA;NA;NA;NA;ASV_1686"
"ASV_1687"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;SHA-26;NA;NA;NA;ASV_1687"
"ASV_1688"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Kryptonia;Kryptoniales;BSV26;NA;ASV_1688"
"ASV_1689"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;MBNT15;NA;NA;NA;NA;ASV_1689"
"ASV_169"	0	37	28	39	0	0	0	0	0	0	0	36	0	0	0	0	0	14	0	10	7	18	0	12	0	0	9	0	16	37	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	14	12	0	"Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;ASV_169"
"ASV_1690"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;NA;ASV_1690"
"ASV_1691"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;ASV_1691"
"ASV_1692"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;CL500-29 marine group;ASV_1692"
"ASV_1693"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;ASV_1693"
"ASV_1694"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;WS4;NA;NA;NA;NA;ASV_1694"
"ASV_1695"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;NA;NA;NA;NA;NA;ASV_1695"
"ASV_1696"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;ASV_1696"
"ASV_1697"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 13;ASV_1697"
"ASV_1698"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 13;ASV_1698"
"ASV_1699"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;ASV_1699"
"ASV_17"	0	62	74	222	22	0	44	32	0	0	151	14	49	146	142	74	38	27	0	0	32	0	0	0	0	0	170	330	478	424	0	91	184	0	0	34	0	53	30	379	410	179	35	38	0	40	0	74	0	0	0	0	19	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;NA;ASV_17"
"ASV_170"	0	0	0	0	0	0	0	0	0	0	0	0	8	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	110	88	154	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Bathyarchaeia;NA;NA;NA;ASV_170"
"ASV_1700"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;ASV_1700"
"ASV_1701"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;NA;ASV_1701"
"ASV_1702"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;NA;NA;ASV_1702"
"ASV_1703"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;NA;NA;ASV_1703"
"ASV_1704"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;NA;ASV_1704"
"ASV_1705"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriales Incertae Sedis;NA;ASV_1705"
"ASV_1706"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Desulfobacterota;Syntrophia;Syntrophales;Smithellaceae;Smithella;ASV_1706"
"ASV_1707"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Ktedonobacteria;B12-WMSP1;NA;NA;ASV_1707"
"ASV_1708"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;ASV_1708"
"ASV_1709"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;NA;NA;NA;NA;ASV_1709"
"ASV_171"	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	25	55	16	13	21	0	17	23	56	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	23	44	41	0	"Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;NA;NA;ASV_171"
"ASV_1710"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;NA;NA;ASV_1710"
"ASV_1711"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;WS4;NA;NA;NA;NA;ASV_1711"
"ASV_1712"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;NA;NA;ASV_1712"
"ASV_1713"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Bathyarchaeia;NA;NA;NA;ASV_1713"
"ASV_1714"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Ruminiclostridium;ASV_1714"
"ASV_1715"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;NA;ASV_1715"
"ASV_1716"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;BSV13;ASV_1716"
"ASV_1717"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Oryzihumus;ASV_1717"
"ASV_1718"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	"Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;ASV_1718"
"ASV_1719"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;NA;ASV_1719"
"ASV_172"	0	36	0	83	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	138	79	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Bathyarchaeia;NA;NA;NA;ASV_172"
"ASV_1720"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;ASV_1720"
"ASV_1721"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;JG30-KF-CM66;NA;NA;NA;ASV_1721"
"ASV_1722"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;ASV_1722"
"ASV_1723"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	"Bacteria;Acidobacteriota;Acidobacteriae;GOUTB8;NA;NA;ASV_1723"
"ASV_1724"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma;ASV_1724"
"ASV_1725"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	"Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA;ASV_1725"
"ASV_1726"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 13;ASV_1726"
"ASV_1727"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	"Bacteria;Chloroflexi;P2-11E;NA;NA;NA;ASV_1727"
"ASV_1728"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	"Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA;ASV_1728"
"ASV_1729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	"Bacteria;Actinobacteriota;MB-A2-108;NA;NA;NA;ASV_1729"
"ASV_173"	0	0	0	5	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	46	0	104	156	0	30	0	0	0	0	0	0	0	0	0	0	35	0	33	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;ASV_173"
"ASV_1730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	"Bacteria;Acidobacteriota;Holophagae;Subgroup 7;NA;NA;ASV_1730"
"ASV_1731"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;ASV_1731"
"ASV_1732"	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Oryzihumus;ASV_1732"
"ASV_1733"	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Oryzihumus;ASV_1733"
"ASV_1734"	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;NA;ASV_1734"
"ASV_1735"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Desulfobacterota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae;Desulfobacca;ASV_1735"
