"crrelRR"	"crrelerr_R"	"crrelSig_adjust_R"	"crrelICl_R"	"crrelICu_R"
"ASV_1555"	0	0	0	0	0
"ASV_1556"	0	0	0	0	0
"ASV_1557"	0	0	0	0	0
"ASV_1558"	0	0	0	0	0
"ASV_1559"	0	0	0	0	0
"ASV_1560"	0	0	0	0	0
"ASV_1561"	0	0	0	0	0
"ASV_1562"	0	0	0	0	0
"ASV_1563"	19.3357596010807	5.03677043357894	1	14.2989891675018	24.3725300346597
"ASV_1564"	0	0	0	0	0
"ASV_1565"	-16.5469047062296	5.03677012571352	1	-21.5836748319431	-11.5101345805161
"ASV_1566"	0	0	0	0	0
"ASV_1567"	0	0	0	0	0
"ASV_1568"	0	0	0	0	0
"ASV_1569"	0	0	0	0	0
"ASV_1570"	0	0	0	0	0
"ASV_1571"	0	0	0	0	0
"ASV_1572"	0	0	0	0	0
"ASV_1573"	0	0	0	0	0
"ASV_1574"	0	0	0	0	0
"ASV_1575"	0	0	0	0	0
"ASV_1576"	0	0	0	0	0
"ASV_1577"	0	0	0	0	0
"ASV_1578"	0.757918509955865	7.12306842846873	-15694.3075084882	-6.36514991851286	7.88098693842459
"ASV_1579"	0	0	0	0	0
"ASV_1580"	-1.39605524786095	7.12306892913616	-11649.0493078799	-8.51912417699711	5.72701368127522
"ASV_1581"	0	0	0	0	0
"ASV_1582"	0	0	0	0	0
"ASV_1583"	0	0	0	0	0
"ASV_1584"	0	0	0	0	0
"ASV_1585"	0	0	0	0	0
"ASV_1586"	0	0	0	0	0
"ASV_1587"	0	0	0	0	0
"ASV_1588"	0	0	0	0	0
"ASV_1589"	0	0	0	0	0
"ASV_1590"	-19.3833303816307	2.36715613864633	1	-21.7504865202771	-17.0161742429844
"ASV_1591"	19.2881503614543	5.03677043259536	1	14.251379928859	24.3249207940497
"ASV_1592"	0	0	0	0	0
"ASV_1593"	0	0	0	0	0
"ASV_1594"	0	0	0	0	0
"ASV_1595"	0	0	0	0	0
"ASV_1596"	0	0	0	0	0
"ASV_1597"	0	0	0	0	0
"ASV_1598"	0	0	0	0	0
"ASV_1599"	0	0	0	0	0
"ASV_1600"	0	0	0	0	0
"ASV_1601"	0	0	0	0	0
"ASV_1602"	0	0	0	0	0
"ASV_1603"	0	0	0	0	0
"ASV_1604"	0	0	0	0	0
"ASV_1605"	0	0	0	0	0
"ASV_1606"	0	0	0	0	0
"ASV_1607"	0	0	0	0	0
"ASV_1608"	0	0	0	0	0
"ASV_1609"	0	0	0	0	0
"ASV_1610"	0	0	0	0	0
"ASV_1611"	0	0	0	0	0
"ASV_1612"	0	0	0	0	0
"ASV_1613"	-0.978245924761306	5.63994239194507	-3635.32546452296	-6.61818831670637	4.66169646718376
"ASV_1614"	-17.8906394116692	5.0367703681756	1	-22.9274097798448	-12.8538690434936
"ASV_1615"	0	0	0	0	0
"ASV_1616"	0	0	0	0	0
"ASV_1617"	17.6208190000372	5.03677034167056	1	12.5840486583666	22.6575893417077
"ASV_1618"	0	0	0	0	0
"ASV_1619"	-17.1367701349409	5.03677027188616	1	-22.1735404068271	-12.0999998630548
"ASV_1620"	0	0	0	0	0
"ASV_1621"	0	0	0	0	0
"ASV_1622"	0	0	0	0	0
"ASV_1623"	0	0	0	0	0
"ASV_1624"	0	0	0	0	0
"ASV_1625"	0	0	0	0	0
"ASV_1626"	0	0	0	0	0
"ASV_1627"	0	0	0	0	0
"ASV_1628"	0	0	0	0	0
"ASV_1629"	0	0	0	0	0
"ASV_1630"	0	0	0	0	0
"ASV_1631"	0	0	0	0	0
"ASV_1632"	-18.2096501290986	5.03677039154885	1	-23.2464205206474	-13.1728797375497
"ASV_1633"	0	0	0	0	0
"ASV_1634"	-0.851682412763838	5.71177232812171	-4668.05560192073	-6.56345474088555	4.86008991535787
"ASV_1635"	-0.495521301841767	2.86324716170515	-414.68005443183	-3.35876846354692	2.36772585986338
"ASV_1636"	0	0	0	0	0
"ASV_1637"	0	0	0	0	0
"ASV_1638"	0	0	0	0	0
"ASV_1639"	0	0	0	0	0
"ASV_1640"	0	0	0	0	0
"ASV_1641"	0	0	0	0	0
"ASV_1642"	0	0	0	0	0
"ASV_1643"	0	0	0	0	0
"ASV_1644"	0	0	0	0	0
"ASV_1645"	0	0	0	0	0
"ASV_1646"	18.639264849955	5.03677041327215	1	13.6024944366828	23.6760352632271
"ASV_1647"	-18.8814330696323	2.84369340620663	1	-21.7251264758389	-16.0377396634257
"ASV_1648"	-19.243073354772	2.33790532423904	1	-21.5809786790111	-16.905168030533
"ASV_1649"	-19.1942140583252	2.70853014387196	1	-21.9027442021971	-16.4856839144532
"ASV_1650"	0	0	0	0	0
"ASV_1651"	-16.5820633456001	5.03677013704646	1	-21.6188334826466	-11.5452932085537
"ASV_1652"	-0.403351787965554	7.12306865188522	-28679.4209024638	-7.52642043985078	6.71971686391967
"ASV_1653"	0	0	0	0	0
"ASV_1654"	0	0	0	0	0
"ASV_1655"	0	0	0	0	0
"ASV_1656"	0	0	0	0	0
"ASV_1657"	0	0	0	0	0
"ASV_1658"	0	0	0	0	0
"ASV_1659"	15.6045110558488	5.03676961196947	1	10.5677414438794	20.6412806678183
"ASV_1660"	0	0	0	0	0
"ASV_1661"	0	0	0	0	0
"ASV_1662"	0	0	0	0	0
"ASV_1663"	0	0	0	0	0
"ASV_1664"	0	0	0	0	0
"ASV_1665"	-0.778543096761628	5.30526199614821	-2602.78620582724	-6.08380509290984	4.52671889938658
"ASV_1666"	0	0	0	0	0
"ASV_1667"	0	0	0	0	0
"ASV_1668"	0	0	0	0	0
"ASV_1669"	0	0	0	0	0
"ASV_1670"	0	0	0	0	0
"ASV_1671"	-15.853757581494	5.03676979767661	1	-20.8905273791706	-10.8169877838174
"ASV_1672"	-16.9523697957296	5.03677023505916	1	-21.9891400307888	-11.9155995606705
"ASV_1673"	0	0	0	0	0
"ASV_1674"	0	0	0	0	0
"ASV_1675"	0	0	0	0	0
"ASV_1676"	0	0	0	0	0
"ASV_1677"	0	0	0	0	0
"ASV_1678"	0	0	0	0	0
"ASV_1679"	-18.6490257594347	5.03677041366534	1	-23.6857961731001	-13.6122553457694
"ASV_1680"	-17.7996676348504	5.03677036002561	1	-22.836437994876	-12.7628972748248
"ASV_1681"	0	0	0	0	0
"ASV_1682"	0	0	0	0	0
"ASV_1683"	0	0	0	0	0
"ASV_1684"	17.9128460876364	5.03677037005499	1	12.8760757175814	22.9496164576914
"ASV_1685"	0	0	0	0	0
"ASV_1686"	0	0	0	0	0
"ASV_1687"	0	0	0	0	0
"ASV_1688"	0	0	0	0	0
"ASV_1689"	0	0	0	0	0
"ASV_1690"	0	0	0	0	0
"ASV_1691"	0	0	0	0	0
"ASV_1692"	0	0	0	0	0
"ASV_1693"	0	0	0	0	0
"ASV_1694"	0	0	0	0	0
"ASV_1695"	0	0	0	0	0
"ASV_1696"	0	0	0	0	0
"ASV_1697"	0	0	0	0	0
"ASV_1698"	0	0	0	0	0
"ASV_1699"	0	0	0	0	0
"ASV_1700"	0	0	0	0	0
"ASV_1701"	0	0	0	0	0
"ASV_1702"	0	0	0	0	0
"ASV_1703"	0	0	0	0	0
"ASV_1704"	0	0	0	0	0
"ASV_1705"	0	0	0	0	0
"ASV_1706"	-16.9523697957296	5.03677023505916	1	-21.9891400307888	-11.9155995606705
"ASV_1707"	0	0	0	0	0
"ASV_1708"	15.8716192358267	5.03676980929114	1	10.8348494265355	20.9083890451178
"ASV_1709"	0	0	0	0	0
"ASV_1710"	0	0	0	0	0
"ASV_1711"	0	0	0	0	0
"ASV_1712"	0	0	0	0	0
"ASV_1713"	18.5439546708395	5.03677040922432	1	13.5071842616152	23.5807250800638
"ASV_1714"	-18.9027973043659	5.03677042264965	1	-23.9395677270155	-13.8660268817162
"ASV_1715"	-18.5271569441609	2.70778373734312	1	-21.234940681504	-15.8193732068177
"ASV_1716"	-0.30978876017846	7.12306861641409	-32819.7223554916	-7.43285737659255	6.81327985623563
"ASV_1717"	-0.684961315785341	7.12306889440615	-16892.2251385682	-7.80803021019149	6.43810757862081
"ASV_1718"	0	0	0	0	0
"ASV_1719"	0	0	0	0	0
"ASV_1720"	0	0	0	0	0
"ASV_1721"	0	0	0	0	0
"ASV_1722"	0	0	0	0	0
"ASV_1723"	0	0	0	0	0
"ASV_1724"	0	0	0	0	0
"ASV_1725"	0	0	0	0	0
"ASV_1726"	0	0	0	0	0
"ASV_1727"	0	0	0	0	0
"ASV_1728"	0	0	0	0	0
"ASV_1729"	0	0	0	0	0
"ASV_1730"	0	0	0	0	0
"ASV_1731"	0	0	0	0	0
"ASV_1732"	0	0	0	0	0
"ASV_1733"	0	0	0	0	0
"ASV_1734"	0	0	0	0	0
"ASV_1735"	0	0	0	0	0
"ASV_1736"	0	0	0	0	0
"ASV_1737"	0	0	0	0	0
"ASV_1738"	0	0	0	0	0
"ASV_1739"	0	0	0	0	0
"ASV_1740"	0	0	0	0	0
"ASV_1741"	0	0	0	0	0
"ASV_1742"	0	0	0	0	0
"ASV_1743"	0	0	0	0	0
"ASV_1744"	0	0	0	0	0
"ASV_1745"	0	0	0	0	0
"ASV_1746"	0	0	0	0	0
"ASV_1747"	0	0	0	0	0
"ASV_1748"	0	0	0	0	0
"ASV_1749"	0	0	0	0	0
"ASV_1750"	0	0	0	0	0
"ASV_1751"	0	0	0	0	0
"ASV_1752"	0	0	0	0	0
"ASV_1753"	16.4087687407108	5.03677007712086	1	11.37199866359	21.4455388178317
"ASV_1754"	-17.637424859694	5.03677034351638	1	-22.6741952032104	-12.6006545161776
"ASV_1755"	0	0	0	0	0
"ASV_1756"	0	0	0	0	0
"ASV_1757"	0	0	0	0	0
"ASV_1758"	0	0	0	0	0
"ASV_1759"	0	0	0	0	0
"ASV_1760"	0	0	0	0	0
"ASV_1761"	0	0	0	0	0
"ASV_1762"	0	0	0	0	0
"ASV_1763"	0	0	0	0	0
"ASV_1764"	0	0	0	0	0
"ASV_1765"	0	0	0	0	0
"ASV_1766"	0	0	0	0	0
"ASV_1767"	18.4926613768508	5.03677040688084	1	13.4558909699699	23.5294317837316
"ASV_1768"	0	0	0	0	0
"ASV_1769"	-0.246394465869751	7.12306901518466	-38316.3390003082	-7.36946348105441	6.87667454931491
"ASV_1770"	-19.2134156068763	2.38624191215052	1	-21.5996575190268	-16.8271736947258
"ASV_1771"	0	0	0	0	0
"ASV_1772"	0	0	0	0	0
"ASV_1773"	1.76041640821321	7.12306881440642	-9004.77168351443	-5.3626524061932	8.88348522261964
"ASV_1774"	0	0	0	0	0
"ASV_1775"	0	0	0	0	0
"ASV_1776"	19.0545355112202	5.03677042702824	1	14.017765084192	24.0913059382485
"ASV_1777"	19.0545355112202	5.03677042702824	1	14.017765084192	24.0913059382485
"ASV_1778"	19.0545355112202	5.03677042702824	1	14.017765084192	24.0913059382485
"ASV_1779"	0	0	0	0	0
"ASV_1780"	18.6600604819703	5.03677041410523	1	13.6232900678651	23.6968308960755
"ASV_1781"	0	0	0	0	0
"ASV_1782"	0	0	0	0	0
"ASV_1783"	0	0	0	0	0
"ASV_1784"	0	0	0	0	0
"ASV_1785"	0	0	0	0	0
"ASV_1786"	0	0	0	0	0
"ASV_1787"	0	0	0	0	0
"ASV_1788"	0	0	0	0	0
"ASV_1789"	0	0	0	0	0
"ASV_1790"	0	0	0	0	0
"ASV_1791"	0	0	0	0	0
"ASV_1792"	0	0	0	0	0
"ASV_1793"	0	0	0	0	0
"ASV_1794"	0	0	0	0	0
"ASV_1795"	0	0	0	0	0
"ASV_1796"	0	0	0	0	0
"ASV_1797"	0	0	0	0	0
"ASV_1798"	0	0	0	0	0
"ASV_1799"	0	0	0	0	0
"ASV_1800"	-17.1416791104374	5.03677027277674	1	-22.1784493832141	-12.1049088376606
"ASV_1801"	0	0	0	0	0
"ASV_1802"	0	0	0	0	0
"ASV_1803"	0	0	0	0	0
"ASV_1804"	0	0	0	0	0
"ASV_1805"	0	0	0	0	0
"ASV_1806"	0	0	0	0	0
"ASV_1807"	0	0	0	0	0
"ASV_1808"	-18.108264407428	2.52823090256636	1	-20.6364953099943	-15.5800335048616
"ASV_1809"	0	0	0	0	0
"ASV_1810"	0	0	0	0	0
"ASV_1811"	0	0	0	0	0
"ASV_1812"	0	0	0	0	0
"ASV_1813"	0	0	0	0	0
"ASV_1814"	0	0	0	0	0
"ASV_1815"	0	0	0	0	0
"ASV_1816"	0	0	0	0	0
"ASV_1817"	0	0	0	0	0
"ASV_1818"	-17.4774075336735	2.39209793809968	1	-19.8695054717732	-15.0853095955739
"ASV_1819"	-19.4905839669157	5.03677043647223	1	-24.5273544033879	-14.4538135304435
"ASV_1820"	-16.8052068861352	5.03677020038725	1	-21.8419770865225	-11.768436685748
"ASV_1821"	0	0	0	0	0
"ASV_1822"	0	0	0	0	0
"ASV_1823"	0	0	0	0	0
"ASV_1824"	0	0	0	0	0
"ASV_1825"	0	0	0	0	0
"ASV_1826"	0	0	0	0	0
"ASV_1827"	0	0	0	0	0
"ASV_1828"	0	0	0	0	0
"ASV_1829"	0	0	0	0	0
"ASV_1830"	0	0	0	0	0
"ASV_1831"	0	0	0	0	0
"ASV_1832"	0	0	0	0	0
"ASV_1833"	0	0	0	0	0
"ASV_1834"	0	0	0	0	0
"ASV_1835"	0	0	0	0	0
"ASV_1836"	0	0	0	0	0
"ASV_1837"	0	0	0	0	0
"ASV_1838"	0	0	0	0	0
"ASV_1839"	0	0	0	0	0
"ASV_1840"	0	0	0	0	0
"ASV_1841"	0	0	0	0	0
"ASV_1842"	0	0	0	0	0
"ASV_1843"	0	0	0	0	0
"ASV_1844"	0	0	0	0	0
"ASV_1845"	0	0	0	0	0
"ASV_1846"	0	0	0	0	0
"ASV_1847"	0	0	0	0	0
"ASV_1848"	0	0	0	0	0
"ASV_1849"	0	0	0	0	0
"ASV_1850"	0	0	0	0	0
"ASV_1851"	0	0	0	0	0
"ASV_1852"	-17.3082151818093	5.0367703005395	1	-22.3449854823488	-12.2714448812698
"ASV_1853"	0	0	0	0	0
"ASV_1854"	0	0	0	0	0
"ASV_1855"	0	0	0	0	0
"ASV_1856"	0	0	0	0	0
"ASV_1857"	0	0	0	0	0
"ASV_1858"	0	0	0	0	0
"ASV_1859"	0	0	0	0	0
"ASV_1860"	0	0	0	0	0
"ASV_1861"	0	0	0	0	0
"ASV_1862"	0	0	0	0	0
"ASV_1863"	0	0	0	0	0
"ASV_1864"	0	0	0	0	0
"ASV_1865"	0	0	0	0	0
"ASV_1866"	18.472305358807	2.4364598526538	1	16.0358455061532	20.9087652114608
"ASV_1867"	-18.8814330696323	2.84369340620663	1	-21.7251264758389	-16.0377396634257
"ASV_1868"	-18.3496690397667	5.036770399676	1	-23.3864394394427	-13.3128986400907
"ASV_1869"	0	0	0	0	0
"ASV_1870"	-18.3919716841283	5.03677040191578	1	-23.4287420860441	-13.3552012822125
"ASV_1871"	0	0	0	0	0
"ASV_1872"	0	0	0	0	0
"ASV_1873"	0	0	0	0	0
"ASV_1874"	0	0	0	0	0
"ASV_1875"	0	0	0	0	0
"ASV_1876"	0	0	0	0	0
"ASV_1877"	0	0	0	0	0
"ASV_1878"	0	0	0	0	0
"ASV_1879"	0	0	0	0	0
"ASV_1880"	0	0	0	0	0
"ASV_1881"	0	0	0	0	0
"ASV_1882"	17.318538134896	5.03677030211296	1	12.2817678327831	22.355308437009
"ASV_1883"	0	0	0	0	0
"ASV_1884"	0	0	0	0	0
"ASV_1885"	0	0	0	0	0
"ASV_1886"	0	0	0	0	0
"ASV_1887"	0	0	0	0	0
"ASV_1888"	0	0	0	0	0
"ASV_1889"	0	0	0	0	0
"ASV_1890"	0	0	0	0	0
"ASV_1891"	0	0	0	0	0
"ASV_1892"	0	0	0	0	0
"ASV_1893"	0	0	0	0	0
"ASV_1894"	0	0	0	0	0
"ASV_1895"	0	0	0	0	0
"ASV_1896"	0	0	0	0	0
"ASV_1897"	0	0	0	0	0
"ASV_1898"	0	0	0	0	0
"ASV_1899"	0	0	0	0	0
"ASV_1900"	0	0	0	0	0
"ASV_1901"	0	0	0	0	0
"ASV_1902"	0	0	0	0	0
"ASV_1903"	0	0	0	0	0
"ASV_1904"	0	0	0	0	0
"ASV_1905"	0	0	0	0	0
"ASV_1906"	0	0	0	0	0
"ASV_1907"	0	0	0	0	0
"ASV_1908"	0	0	0	0	0
"ASV_1909"	0	0	0	0	0
"ASV_1910"	0	0	0	0	0
"ASV_1911"	0	0	0	0	0
"ASV_1912"	0	0	0	0	0
"ASV_1913"	1.59967694300487	7.12306871149549	-10165.7988663547	-5.52339176849063	8.72274565450036
"ASV_1914"	0	0	0	0	0
"ASV_1915"	0	0	0	0	0
"ASV_1916"	-19.3728009316269	5.03677043431246	1	-24.4095713659393	-14.3360304973144
"ASV_1917"	-19.3728009316269	5.03677043431246	1	-24.4095713659393	-14.3360304973144
"ASV_1918"	-17.5277339243511	5.0367703307366	1	-22.5645042550877	-12.4909635936145
"ASV_1919"	-17.3929935318744	5.03677031299312	1	-22.4297638448675	-12.3562232188813
"ASV_1920"	-17.2752104992122	5.03677029539845	1	-22.3119807946107	-12.2384402038138
"ASV_1921"	-18.8107465433664	5.0367704196509	1	-23.8475169630173	-13.7739761237155
"ASV_1922"	0	0	0	0	0
"ASV_1923"	0	0	0	0	0
"ASV_1924"	0	0	0	0	0
"ASV_1925"	0	0	0	0	0
"ASV_1926"	0	0	0	0	0
"ASV_1927"	0	0	0	0	0
"ASV_1928"	17.661531663425	5.036770346142	1	12.624761317283	22.698302009567
"ASV_1929"	0	0	0	0	0
"ASV_1930"	0	0	0	0	0
"ASV_1931"	0	0	0	0	0
"ASV_1932"	0	0	0	0	0
"ASV_1933"	0	0	0	0	0
"ASV_1934"	18.4707081025111	5.03677040584052	1	13.4339376966706	23.5074785083516
"ASV_1935"	0	0	0	0	0
"ASV_1936"	0	0	0	0	0
"ASV_1937"	0	0	0	0	0
"ASV_1938"	0	0	0	0	0
"ASV_1939"	0	0	0	0	0
"ASV_1940"	0	0	0	0	0
"ASV_1941"	0	0	0	0	0
"ASV_1942"	0	0	0	0	0
"ASV_1943"	0	0	0	0	0
"ASV_1944"	0	0	0	0	0
"ASV_1945"	0	0	0	0	0
"ASV_1946"	0	0	0	0	0
"ASV_1947"	0	0	0	0	0
"ASV_1948"	0	0	0	0	0
"ASV_1949"	0	0	0	0	0
"ASV_1950"	0	0	0	0	0
"ASV_1951"	0	0	0	0	0
"ASV_1952"	0	0	0	0	0
"ASV_1953"	0	0	0	0	0
"ASV_1954"	-18.042889961549	5.03677038026107	1	-23.0796603418101	-13.006119581288
"ASV_1955"	0	0	0	0	0
"ASV_1956"	0	0	0	0	0
"ASV_1957"	0	0	0	0	0
"ASV_1958"	0	0	0	0	0
"ASV_1959"	-0.953697293893005	5.28109700581664	-2447.93596143321	-6.23479429970964	4.32739971192363
"ASV_1960"	0	0	0	0	0
"ASV_1961"	0	0	0	0	0
"ASV_1962"	0	0	0	0	0
"ASV_1963"	0	0	0	0	0
"ASV_1964"	0	0	0	0	0
"ASV_1965"	-18.5038276084202	2.70279338590462	1	-21.2066209943248	-15.8010342225155
"ASV_1966"	17.9380057727892	2.34926546883876	1	15.5887403039504	20.2872712416279
"ASV_1967"	0	0	0	0	0
"ASV_1968"	0	0	0	0	0
"ASV_1969"	0	0	0	0	0
"ASV_1970"	0	0	0	0	0
"ASV_1971"	0	0	0	0	0
"ASV_1972"	0	0	0	0	0
"ASV_1973"	0	0	0	0	0
"ASV_1974"	0	0	0	0	0
"ASV_1975"	0	0	0	0	0
"ASV_1976"	0	0	0	0	0
"ASV_1977"	0	0	0	0	0
"ASV_1978"	0	0	0	0	0
"ASV_1979"	0	0	0	0	0
"ASV_1980"	0	0	0	0	0
"ASV_1981"	0	0	0	0	0
"ASV_1982"	0	0	0	0	0
"ASV_1983"	0	0	0	0	0
"ASV_1984"	-17.8605684072563	5.0367703655632	1	-22.8973387728195	-12.8237980416931
"ASV_1985"	-18.2245058980396	5.03677039246607	1	-23.2612762905057	-13.1877355055735
"ASV_1986"	-16.7010553780819	5.03677017257593	1	-21.7378255506579	-11.664285205506
"ASV_1987"	-17.5810218199537	2.47071565167123	1	-20.0517374716249	-15.1103061682825
"ASV_1988"	-17.4854757206001	5.03677032542685	1	-22.522246046027	-12.4487053951733
"ASV_1989"	0.635881819666955	7.12306889053137	-19855.5759739737	-6.48718707086441	7.75895071019832
"ASV_1990"	0	0	0	0	0
"ASV_1991"	0	0	0	0	0
"ASV_1992"	0	0	0	0	0
"ASV_1993"	0	0	0	0	0
"ASV_1994"	0	0	0	0	0
"ASV_1995"	0	0	0	0	0
"ASV_1996"	0	0	0	0	0
"ASV_1997"	0	0	0	0	0
"ASV_1998"	0	0	0	0	0
"ASV_1999"	0	0	0	0	0
"ASV_2000"	0	0	0	0	0
"ASV_2001"	0	0	0	0	0
"ASV_2002"	0	0	0	0	0
"ASV_2003"	0	0	0	0	0
"ASV_2004"	0	0	0	0	0
"ASV_2005"	0	0	0	0	0
"ASV_2006"	0	0	0	0	0
"ASV_2007"	0	0	0	0	0
"ASV_2008"	0	0	0	0	0
"ASV_2009"	0	0	0	0	0
"ASV_2010"	17.1933749953827	5.03677028189463	1	12.1566047134881	22.2301452772773
"ASV_2011"	17.1933749953827	5.03677028189463	1	12.1566047134881	22.2301452772773
"ASV_2012"	0	0	0	0	0
"ASV_2013"	0	0	0	0	0
"ASV_2014"	0	0	0	0	0
"ASV_2015"	0	0	0	0	0
"ASV_2016"	0	0	0	0	0
"ASV_2017"	0	0	0	0	0
"ASV_2018"	0	0	0	0	0
"ASV_2019"	0	0	0	0	0
"ASV_2020"	0	0	0	0	0
"ASV_2021"	0	0	0	0	0
"ASV_2022"	0	0	0	0	0
"ASV_2023"	0	0	0	0	0
"ASV_2024"	0	0	0	0	0
"ASV_2025"	0	0	0	0	0
"ASV_2026"	0	0	0	0	0
"ASV_2027"	0	0	0	0	0
"ASV_2028"	0	0	0	0	0
"ASV_2029"	0	0	0	0	0
"ASV_2030"	0	0	0	0	0
"ASV_2031"	0	0	0	0	0
"ASV_2032"	0	0	0	0	0
"ASV_2033"	0	0	0	0	0
"ASV_2034"	0	0	0	0	0
"ASV_2035"	0	0	0	0	0
"ASV_2036"	0	0	0	0	0
"ASV_2037"	0	0	0	0	0
"ASV_2038"	0	0	0	0	0
"ASV_2039"	0	0	0	0	0
"ASV_2040"	0	0	0	0	0
"ASV_2041"	0	0	0	0	0
"ASV_2042"	0	0	0	0	0
"ASV_2043"	0	0	0	0	0
"ASV_2044"	0	0	0	0	0
"ASV_2045"	0	0	0	0	0
"ASV_2046"	0	0	0	0	0
"ASV_2047"	0	0	0	0	0
"ASV_2048"	0	0	0	0	0
"ASV_2049"	0	0	0	0	0
"ASV_2050"	-18.3919716841283	5.03677040191578	1	-23.4287420860441	-13.3552012822125
"ASV_2051"	0	0	0	0	0
"ASV_2052"	0	0	0	0	0
"ASV_2053"	0	0	0	0	0
"ASV_2054"	0	0	0	0	0
"ASV_2055"	0	0	0	0	0
"ASV_2056"	0	0	0	0	0
"ASV_2057"	0	0	0	0	0
"ASV_2058"	0	0	0	0	0
"ASV_2059"	0	0	0	0	0
"ASV_2060"	0	0	0	0	0
"ASV_2061"	0	0	0	0	0
"ASV_2062"	0	0	0	0	0
"ASV_2063"	0	0	0	0	0
"ASV_2064"	0	0	0	0	0
"ASV_2065"	0	0	0	0	0
"ASV_2066"	18.1872797301482	5.0367703901417	1	13.1505093400065	23.2240501202899
"ASV_2067"	18.1872797301482	5.0367703901417	1	13.1505093400065	23.2240501202899
"ASV_2068"	0	0	0	0	0
"ASV_2069"	-18.8901878147898	5.03677042225501	1	-23.9269582370449	-13.8534173925348
"ASV_2070"	-18.8901878147898	5.03677042225501	1	-23.9269582370449	-13.8534173925348
"ASV_2071"	-18.1555130272976	5.03677038808862	1	-23.1922834153862	-13.118742639209
"ASV_2072"	1.56795792290458	7.12306830072532	-10429.5452677836	-5.55511037782073	8.6910262236299
"ASV_2073"	0	0	0	0	0
"ASV_2074"	-18.7183971238478	3.4639122276379	1	-22.1823093514857	-15.2544848962099
"ASV_2075"	-17.3942025347172	5.03677031316319	1	-22.4309728478803	-12.357432221554
"ASV_2076"	-17.3942025347172	5.03677031316319	1	-22.4309728478803	-12.357432221554
"ASV_2077"	-17.3942025347172	5.03677031316319	1	-22.4309728478803	-12.357432221554
"ASV_2078"	-17.3942025347172	5.03677031316319	1	-22.4309728478803	-12.357432221554
"ASV_2079"	0.960476285343016	7.1230688113429	-14124.2778054161	-6.16259252599989	8.08354509668592
"ASV_2080"	-17.7553890874074	3.03803154355949	1	-20.7934206309669	-14.7173575438479
"ASV_2081"	-17.8348262755985	5.0367703632636	1	-22.8715966388621	-12.7980559123349
"ASV_2082"	-17.5936642229813	5.03677033858536	1	-22.6304345615667	-12.556893884396
"ASV_2083"	0	0	0	0	0
"ASV_2084"	0	0	0	0	0
"ASV_2085"	0	0	0	0	0
"ASV_2086"	0	0	0	0	0
"ASV_2087"	18.7491538632932	5.03677041748459	1	13.7123834458086	23.7859242807778
"ASV_2088"	18.7491538632932	5.03677041748459	1	13.7123834458086	23.7859242807778
"ASV_2089"	0	0	0	0	0
"ASV_2090"	0	0	0	0	0
"ASV_2091"	0	0	0	0	0
"ASV_2092"	0	0	0	0	0
"ASV_2093"	0	0	0	0	0
"ASV_2094"	0	0	0	0	0
"ASV_2095"	0	0	0	0	0
"ASV_2096"	0	0	0	0	0
"ASV_2097"	0	0	0	0	0
"ASV_2098"	0	0	0	0	0
"ASV_2099"	0	0	0	0	0
"ASV_2100"	0	0	0	0	0
"ASV_2101"	0	0	0	0	0
"ASV_2102"	0	0	0	0	0
"ASV_2103"	0	0	0	0	0
"ASV_2104"	0	0	0	0	0
"ASV_2105"	0	0	0	0	0
"ASV_2106"	0	0	0	0	0
"ASV_2107"	0	0	0	0	0
"ASV_2108"	0	0	0	0	0
"ASV_2109"	0	0	0	0	0
"ASV_2110"	0	0	0	0	0
"ASV_2111"	0	0	0	0	0
"ASV_2112"	0	0	0	0	0
"ASV_2113"	0	0	0	0	0
"ASV_2114"	0	0	0	0	0
"ASV_2115"	0	0	0	0	0
"ASV_2116"	0	0	0	0	0
"ASV_2117"	0	0	0	0	0
"ASV_2118"	0	0	0	0	0
"ASV_2119"	0	0	0	0	0
"ASV_2120"	0	0	0	0	0
"ASV_2121"	0	0	0	0	0
"ASV_2122"	0	0	0	0	0
"ASV_2123"	0	0	0	0	0
"ASV_2124"	0	0	0	0	0
"ASV_2125"	0	0	0	0	0
"ASV_2126"	0	0	0	0	0
"ASV_2127"	0	0	0	0	0
"ASV_2128"	0	0	0	0	0
"ASV_2129"	0	0	0	0	0
"ASV_2130"	0	0	0	0	0
"ASV_2131"	0	0	0	0	0
"ASV_2132"	0	0	0	0	0
"ASV_2133"	0	0	0	0	0
"ASV_2134"	0	0	0	0	0
"ASV_2135"	0	0	0	0	0
"ASV_2136"	0	0	0	0	0
"ASV_2137"	0	0	0	0	0
"ASV_2138"	0	0	0	0	0
"ASV_2139"	0	0	0	0	0
"ASV_2140"	0	0	0	0	0
"ASV_2141"	0	0	0	0	0
"ASV_2142"	0	0	0	0	0
"ASV_2143"	0	0	0	0	0
"ASV_2144"	0	0	0	0	0
"ASV_2145"	0	0	0	0	0
"ASV_2146"	0	0	0	0	0
"ASV_2147"	0	0	0	0	0
"ASV_2148"	0	0	0	0	0
"ASV_2149"	0	0	0	0	0
"ASV_2150"	0	0	0	0	0
"ASV_2151"	0	0	0	0	0
"ASV_2152"	0	0	0	0	0
"ASV_2153"	-18.8160798430484	5.03677041983228	1	-23.8528502628807	-13.7793094232161
"ASV_2154"	-18.0814050560034	5.03677038303771	1	-23.1181754390411	-13.0446346729657
