absabundRR,absabunderr_R,absabundSig_adjust_R,absabundICl_R,absabundICu_R,ID,Kingdom,Phylum,Class,Order,Family,Genus
4.646248823315771,2.0439243724763507,1,2.60232445083942,6.690173195792122,ASV_1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
-1.074538290952055,0.977264559288619,0.47872761560642807,-2.051802850240674,-0.09727373166343611,ASV_2,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
3.140155002902027,1.8717260615613256,1,1.2684289413407017,5.011881064463353,ASV_3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
4.981252179011301,2.222639111889057,1,2.7586130671222446,7.2038912909003585,ASV_4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax
-0.4975838466018528,1.1297756115073294,-4.6900957764469995,-1.6273594581091821,0.6321917649054767,ASV_5,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
-1.1383746213566088,1.7831861171764583,-8.7041550709239,-2.921560738533067,0.6448114958198494,ASV_6,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
2.0936591838008884,2.8801847722447946,-19.05860220508636,-0.7865255884439062,4.973843956045683,ASV_7,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
3.644430662780965,1.5253121006591819,1,2.119118562121783,5.169742763440147,ASV_9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
0.20941855778045626,0.9590762767826816,-3.978898042497109,-0.7496577190022253,1.1684948345631379,ASV_10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
-1.0134082400944018,1.9205739469109846,-12.639277500002022,-2.9339821870053866,0.9071657068165828,ASV_11,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
-0.42264977488308086,1.7925571843679757,-14.557700910745151,-2.2152069592510566,1.3699074094848949,ASV_12,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
-0.8753467716985052,2.4286706861770684,-25.7706799660092,-3.3040174578755734,1.5533239144785633,ASV_15,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
0.5372586197567395,2.142622998137302,-21.1786955235981,-1.6053643783805625,2.6798816178940417,ASV_16,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanosphaerula
-0.8425489078479974,0.8117102322258213,0.12244289762620308,-1.6542591400738187,-0.030838675622176126,ASV_17,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium
-1.0184663465570687,1.7064947539656217,-8.641315294754275,-2.72496110052269,0.688028407408553,ASV_18,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Rice Cluster II,NA
0.12412306809897783,1.5542956996934303,-11.242854186971995,-1.4301726315944525,1.678418767792408,ASV_19,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
0.5264033976024572,1.1493013376607815,-4.764205797737377,-0.6228979400583244,1.6757047352632388,ASV_20,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
10.40765608976712,7.729010643274382,1,2.6786454464927356,18.1366667330415,ASV_21,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
1.096966883488883,1.5567086452486265,-5.582044458992462,-0.45974176175974324,2.6536755287375096,ASV_22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
0.02582947781321762,0.9901244442379008,-4.455349058173631,-0.9642949664246832,1.0159539220511185,ASV_23,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
1.2767323771685961,2.645182754745984,-27.130490349838993,-1.368450377577388,3.92191513191458,ASV_25,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Pseudactinotalea
4.713843104616959,4.05037294465221,1,0.6634701599647483,8.76421604926917,ASV_26,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 12
-0.5844164340108393,2.348985904404309,-26.061123031625065,-2.9334023384151484,1.7645694703934698,ASV_27,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
-0.36026373411793694,2.266656125458881,-25.013097561701603,-2.6269198595768177,1.906392391340944,ASV_28,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
0.26284816722219134,1.5841634997374523,-11.45900557305253,-1.321315332515261,1.8470116669596437,ASV_29,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6
-0.3344285073547189,1.3733586316934077,-8.167729656345388,-1.7077871390481265,1.0389301243386888,ASV_30,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
-0.03796222950609988,1.4494414992610138,-9.736118456515477,-1.4874037287671138,1.411479269754914,ASV_31,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,NA
-1.5289571187186124,2.018841812008116,-7.991032521602624,-3.5477989307267284,0.48988469328950357,ASV_32,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Parafrigoribacterium
18.02112944627184,5.123890899587128,1,12.897238546684711,23.145020345858967,ASV_33,Bacteria,Firmicutes,Thermacetogenia,Thermacetogeniales,Thermacetogeniaceae,NA
0.42668473030953663,1.901494143211727,-16.535013139888473,-1.4748094129021905,2.3281788735212636,ASV_34,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
3.067659268569316,2.545254598090538,1,0.5224046704787781,5.612913866659854,ASV_36,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Actimicrobium
2.497201921321234,4.553639305617673,-87.53297967126323,-2.056437384296439,7.050841226938907,ASV_37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera
-0.3564447447750718,1.683160347290179,-12.898828079443089,-2.039605092065251,1.3267156025151072,ASV_38,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
-0.9192370924764777,2.2622241045589018,-20.978431166087308,-3.1814611970353797,1.342987012082424,ASV_39,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,NA
0.1396271015820564,1.731604243941967,-14.272432192181723,-1.5919771423599105,1.8712313455240235,ASV_40,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
3.695166269962105,2.1106285036157293,1,1.5845377663463758,5.805794773577834,ASV_41,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,NA
4.375783711472765,4.231612846484984,1,0.14417086498778175,8.607396557957749,ASV_42,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter
-1.1612652004135422,1.8036357895588961,-8.821514410068895,-2.9649009899724383,0.6423705891453539,ASV_43,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,NA
-0.6678537076563862,3.091103413550213,-50.158919221435575,-3.7589571212066,2.423249705893827,ASV_45,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae Sedis
0.27292492619253167,1.6653372047628299,-12.848623320576351,-1.3924122785702981,1.9382621309553616,ASV_46,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
2.624225337125718,4.87099604165425,-106.26745771600876,-2.2467707045285317,7.495221378779968,ASV_47,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
-0.07298493167809024,1.0798620898145963,-5.304588124587519,-1.1528470214926865,1.0068771581365061,ASV_48,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
-1.5129711125955567,8.311984571404526,-773.0302224435333,-9.824955684000082,6.79901345880897,ASV_49,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
4.389839629070371,5.935769021031724,-99.23234944419008,-1.5459293919613533,10.325608650102096,ASV_50,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
-0.21621398971405992,2.108142837105761,-21.67636198053889,-2.324356826819821,1.8919288473917013,ASV_51,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6
-0.44744914810316716,1.6662964543982253,-12.188162158778296,-2.1137456025013925,1.218847306295058,ASV_52,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
-2.490012122983034,2.6824372684685653,-4.531910868756857,-5.172449391451599,0.19242514548553125,ASV_54,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
0.5617838788935874,2.690311679235182,-36.51374923144484,-2.128527800341595,3.2520955581287696,ASV_55,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
-0.05832130677927336,2.481490384885682,-32.05910340397326,-2.5398116916649554,2.4231690781064086,ASV_58,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
-0.03332830442309096,1.9091883837994679,-17.615255068374292,-1.9425166882225589,1.8758600793763769,ASV_59,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,NA
-1.5942107248933917,2.5027937999443024,-18.018282876378247,-4.097004524837694,0.9085830750509107,ASV_60,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
-0.4104298562850781,2.3589978949620516,-27.3161905895842,-2.7694277512471297,1.9485680386769735,ASV_64,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
0.8508289824831581,4.636425394032713,-138.76640696978643,-3.7855964115495553,5.487254376515871,ASV_65,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
0.14148369509643954,1.3813629109310075,-8.734706719992694,-1.239879215834568,1.522846606027447,ASV_67,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella
-17.7887114880704,5.594350103559886,1,-23.383061591630288,-12.194361384510515,ASV_68,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
0.2439951215708696,2.4013569041623697,-29.402680687393296,-2.1573617825915,2.6453520257332395,ASV_69,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
1.3800625971686886,3.2737480256414777,-48.03643695554238,-1.893685428472789,4.653810622810166,ASV_70,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Saccharofermentans
-0.8361682881567275,2.646080859079622,-32.92215643275083,-3.4822491472363497,1.8099125709228945,ASV_71,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
0.3230054783239932,3.428410708053015,-67.92930117384412,-3.1054052297290218,3.751416186377008,ASV_73,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
1.2763614648116788,4.429807546381304,-114.31722334223367,-3.1534460815696255,5.706169011192983,ASV_74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
0.6078431309384502,2.068231807728794,-19.014747703681252,-1.4603886767903438,2.676074938667244,ASV_75,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter
20.146292184802338,3.9917888174563103,1,16.154503367346027,24.138081002258648,ASV_76,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium
1.2107106873425286,2.544621502665362,-25.053052391140753,-1.3339108153228334,3.7553321900078904,ASV_80,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
19.282038692954746,7.864875756402419,1,11.417162936552327,27.146914449357165,ASV_81,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13
-0.5824767791788663,1.9916048221215095,-17.512116753296347,-2.5740816013003758,1.4091280429426432,ASV_82,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium
15.477261488690734,7.8648742968350565,1,7.61238719185568,23.34213578552579,ASV_84,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium
1.6424452571223203,1.783747313510518,-2.18584107792363,-0.14130205638819793,3.426192570632838,ASV_86,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
2.7177610131490124,6.529469077785976,-292.6418451016208,-3.811708064636963,9.247230090934988,ASV_87,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella
3.704241327354206,4.325159280558141,-24.835546761387707,-0.6209179532039344,8.029400607912347,ASV_88,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Salinibacterium
2.6248060823030013,5.907283064785188,-205.32557239839622,-3.2824769824821862,8.53208914708819,ASV_90,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
-0.6541811713341374,2.1120305150494922,-19.67193192244195,-2.7662116863836297,1.4578493437153548,ASV_91,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
-0.4565480815119275,3.9527615335691064,-94.27504589916826,-4.409309615081034,3.496213452057179,ASV_92,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
2.05952806757742,5.75106157456656,-216.0181548546703,-3.691533506989139,7.810589642143979,ASV_93,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
0.40061369751210335,2.696049591609026,-37.653394872397016,-2.2954358940969226,3.0966632891211296,ASV_94,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
-3.6019584986787585,5.081564809253218,-75.73991335637291,-8.683523307931978,1.47960631057446,ASV_95,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
0.5950950103119766,1.887356263467777,-15.428639653269336,-1.2922612531558002,2.4824512737797537,ASV_97,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Actimicrobium
-0.744080101485675,9.622968064494017,-2404.111099646315,-10.367048165979693,8.878887963008342,ASV_99,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
1.216542052956184,2.4367693863623083,-22.0026914161602,-1.2202273334061244,3.6533114393184922,ASV_100,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
2.2539890631207022,4.657572468783305,-104.13277905089176,-2.4035834056626024,6.911561531904007,ASV_101,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas
-0.28357715058535693,2.9002787832735124,-44.82639061176038,-3.1838559338588692,2.6167016326881556,ASV_102,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
-0.3511810965096697,1.6705059899882986,-12.682140023077617,-2.0216870864979684,1.3193248934786288,ASV_103,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
0.6016066071481162,4.518312061613532,-132.54856855620855,-3.916705454465416,5.119918668761648,ASV_105,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
19.17641648279627,4.876885492118895,1,14.299530990677377,24.053301974915165,ASV_106,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas
0.1939936224539236,2.4801225654067434,-31.75746018042646,-2.2861289429528204,2.674116187860667,ASV_108,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6
0.8667668122220081,2.454308789660452,-26.61650576790876,-1.5875419774384438,3.32107560188246,ASV_109,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
0.9230551777593747,1.7846196894736572,-10.899128395131722,-0.8615645117142825,2.707674867233032,ASV_111,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
-0.568569452635043,1.6263873309067365,-10.834407554026248,-2.1949567835417794,1.0578178782716936,ASV_112,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus
-1.4345055335792314,1.6411505146711494,-2.876503706383974,-3.075656048250381,0.20664498109191798,ASV_113,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum
0.5995716536044905,2.4392655493236974,-28.60678133189556,-1.8396938957192068,3.038837202928188,ASV_114,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
4.3895270635161765,8.32933215908585,-473.5252688354985,-3.939805095569673,12.718859222602026,ASV_116,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae Sedis
4.001270269525409,4.056446529060026,-2.0049407271146786,-0.055176259534616356,8.057716798585435,ASV_117,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax
-1.3191207492980543,2.7777178337762614,-30.91385151737132,-4.096838583074316,1.458597084478207,ASV_118,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA
-1.3399182923509767,2.7296317333530227,-29.018235986195872,-4.069550025703999,1.389713441002046,ASV_119,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
-1.0798994597643905,3.5136045437081753,-64.48634854047158,-4.5935040034725665,2.433705083943785,ASV_120,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens
-0.6284139444373275,2.591281694246583,-33.0582836637277,-3.2196956386839104,1.9628677498092553,ASV_122,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
0.8087400121289828,3.333663319260014,-59.33218997588761,-2.5249233071310315,4.142403331388997,ASV_125,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
-1.3987180032776172,3.212035003085753,-45.049865839862164,-4.61075300636337,1.813316999808136,ASV_126,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans
-0.3754571277301207,3.9617808230585205,-95.43454202863454,-4.337237950788642,3.5863236953284,ASV_127,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
-0.33007687090925264,1.971672459534032,-18.336896462162244,-2.301749330443285,1.6415955886247793,ASV_129,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
1.8527584978703655,1.7453375153343589,0.92649324718865,0.1074209825360064,3.5980960132047244,ASV_130,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
16.24221226754722,7.864875094952168,1,8.377337172595052,24.10708736249939,ASV_131,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Gallionella
0.3992195247491126,2.437882592209639,-29.839822002834158,-2.0386630674605266,2.837102116958752,ASV_132,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA
-0.755257192297914,2.6795563931909467,-34.718910043384504,-3.4348135854888606,1.9242992008930329,ASV_133,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
0.9398486748998063,5.583028865425726,-231.99392063204164,-4.64318019052592,6.522877540325533,ASV_134,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
-0.15424272915271167,2.9732776062397686,-48.126546979624116,-3.12752033539248,2.819034877087057,ASV_135,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,NA
19.51459667668594,4.370827753580983,1,15.143768923104957,23.885424430266923,ASV_137,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS 17,NA
0.5024617268550218,2.9856780116983552,-47.00873033062318,-2.4832162848433335,3.488139738553377,ASV_138,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
-0.6157465574766824,2.730846970910718,-37.44274581995759,-3.3465935283874004,2.115100413434036,ASV_140,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
20.309696709125447,1.8584863367172275,1,18.45121037240822,22.168183045842675,ASV_141,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
16.50928500399702,4.192396724765022,1,12.316888279232,20.701681728762043,ASV_144,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
0.049649840242434046,2.129313421898428,-22.395546844435017,-2.079663581655994,2.178963262140862,ASV_145,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0.23051725102282822,4.434276135982713,-128.0415907288947,-4.203758884959885,4.664793387005541,ASV_146,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Saccharofermentans
1.5780907211659079,5.863894689766943,-249.9097574549359,-4.285803968601035,7.441985410932851,ASV_147,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32
-0.05023955283410422,3.3031228161763306,-62.729893398120254,-3.353362369010435,3.2528832633422264,ASV_149,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium
19.282038692954746,7.864875756402419,1,11.417162936552327,27.146914449357165,ASV_151,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA
0.33202692375124837,2.4919670624384134,-31.642501511403204,-2.159940138687165,2.8239939861896617,ASV_152,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
20.94573231179707,4.34886348573426,1,16.59686882606281,25.29459579753133,ASV_153,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
0.34487932754184186,1.2974332645053313,-7.183975304487485,-0.9525539369634894,1.642312592047173,ASV_156,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,NA
-1.3221327014422848,5.632522382806171,-228.22778477904623,-6.954655084248455,4.310389681363886,ASV_157,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanosarcina
-1.433728927297459,3.3758813907955627,-51.892892084001076,-4.809610318093021,1.9421524634981038,ASV_162,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
4.025977693331185,4.650405010408391,-27.61007367916919,-0.6244273170772061,8.676382703739575,ASV_163,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanosarcina
23.738078516590644,4.646848456589527,1,19.091230060001116,28.38492697318017,ASV_164,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax
-0.7911981347110788,1.2080728617536587,-3.7811685368733166,-1.9992709964647375,0.4168747270425799,ASV_167,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Candidatus Nostocoida
-1.769588872932513,4.430444104968824,-103.23907570256685,-6.200032977901337,2.6608552320363112,ASV_169,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella
0.8870787460137974,2.943899431765562,-42.21553824357639,-2.056820685751765,3.8309781777793592,ASV_170,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea
-0.6260915048426426,8.28884497022761,-815.6350601402099,-8.914936475070252,7.6627534653849665,ASV_174,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium
1.0678415770007785,2.7569017886232343,-33.839685703005934,-1.6890602116224553,3.8247433656240126,ASV_176,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
-1.1143595843495906,3.4718415137396272,-61.987048853961916,-4.586201098089218,2.357481929390037,ASV_178,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32
-0.29410912661507493,3.7451355142638847,-83.6150069300941,-4.03924464087896,3.4510263876488096,ASV_180,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,NA
-1.6804676969732433,2.9155256432156156,-29.164798303063147,-4.595993340188858,1.2350579462423723,ASV_183,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
17.420867205957347,7.864875575888799,1,9.555991630068549,25.285742781846146,ASV_184,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
0.394847935741699,4.288059374904914,-116.41571000887605,-3.8932114391632147,4.682907310646613,ASV_185,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella
1.0549897823467982,2.7688026670656862,-34.374935555862486,-1.713812884718888,3.823792449412484,ASV_186,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
0,0,0,0,0,ASV_189,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
20.786462917712324,7.864875782255208,1,12.921587135457116,28.651338699967532,ASV_190,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
-0.4436166598920703,1.6757980219806963,-12.370105537458768,-2.1194146818727666,1.232181362088626,ASV_192,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
-0.06835668222415596,1.931011966895883,-18.049574943907526,-1.9993686491200389,1.862655284671727,ASV_194,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,NA
0,0,0,0,0,ASV_195,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas
-3.874709666237708,4.549524861378011,-29.24834242970015,-8.424234527615718,0.6748151951403027,ASV_196,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
2.303077603250651,2.1969190638855287,1,0.1061585393651221,4.4999966671361795,ASV_202,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
-1.8931523143366507,1.6268863080653015,1,-3.520038622401952,-0.2662660062713491,ASV_203,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
-0.8900084841921453,5.750854655668498,-256.1305601022009,-6.640863139860643,4.860846171476353,ASV_205,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA
